TS,RN,Volts,mV,mV,mV,,
2023-09-25 05:55:00,192138,11.9,-0.004,-2557,-2862,,
2023-09-25 05:56:00,192139,11.69,-0.004,-2557,-2861,,
2023-09-25 05:57:00,192140,11.41,-0.004,-2557,-2860,,
2023-09-25 05:58:00,192141,11.9,-0.005,-2557,-2860,,
2023-09-25 05:59:00,192142,11.89,-0.005,-2557,-2861,,
2023-09-25 06:00:00,192143,11.66,-0.005,-2557,-2861,,
2023-09-25 06:01:00,192144,11.9,-0.005,-2557,-2860,,
2023-09-25 06:02:00,192145,11.9,-0.006,-2557,-2861,,
2023-09-25 06:03:00,192146,11.9,-0.006,-2558,-2862,,
2023-09-25 06:04:00,192147,11.2,-0.005,-2558,-2862,,
2023-09-25 06:05:00,192148,11.88,-0.004,-2558,-2863,,
2023-09-25 06:06:00,192149,11.89,-0.005,-2558,-2863,,
2023-09-25 06:07:00,192150,11.67,-0.005,-2558,-2863,,
2023-09-25 06:08:00,192151,11.91,-0.005,-2558,-2862,,
2023-09-25 06:09:00,192152,11.9,-0.005,-2558,-2862,,
2023-09-25 06:10:00,192153,11.91,-0.005,-2558,-2861,,
2023-09-25 06:11:00,192154,10.84,-0.005,-2557,-2861,,
2023-09-25 06:12:00,192155,11.91,-0.005,-2558,-2862,,
2023-09-25 06:13:00,192156,11.9,-0.005,-2557,-2861,,
2023-09-25 06:14:00,192157,11.65,-0.004,-2557,-2860,,
2023-09-25 06:15:00,192158,11.32,-0.004,-2556,-2860,,
2023-09-25 06:16:00,192159,11.72,-0.004,-2557,-2860,,
2023-09-25 06:17:00,192160,11.91,-0.004,-2558,-2861,,
2023-09-25 06:18:00,192161,11.9,-0.004,-2557,-2861,,
2023-09-25 06:19:00,192162,11.9,-0.004,-2556,-2859,,
2023-09-25 06:20:00,192163,11.19,-0.003,-2556,-2859,,
2023-09-25 06:21:00,192164,11.88,-0.003,-2557,-2860,,
2023-09-25 06:22:00,192165,11.89,-0.004,-2557,-2860,,
2023-09-25 06:23:00,192166,11.66,-0.003,-2556,-2859,,
2023-09-25 06:24:00,192167,11.91,-0.003,-2556,-2859,,
2023-09-25 06:25:00,192168,11.9,-0.003,-2556,-2859,,
2023-09-25 06:26:00,192169,11.91,-0.003,-2557,-2860,,
2023-09-25 06:27:00,192170,10.83,-0.003,-2558,-2861,,
2023-09-25 06:28:00,192171,10.6,-0.003,-2558,-2862,,
2023-09-25 06:29:00,192172,10.95,-0.004,-2558,-2862,,
2023-09-25 06:30:00,192173,11.92,-0.003,-2558,-2862,,
2023-09-25 06:31:00,192174,11.89,-0.003,-2558,-2862,,
2023-09-25 06:32:00,192175,11.66,-0.003,-2558,-2862,,
2023-09-25 06:33:00,192176,11.91,-0.003,-2558,-2862,,
2023-09-25 06:34:00,192177,11.9,-0.003,-2558,-2862,,
2023-09-25 06:35:00,192178,11.9,-0.003,-2557,-2862,,
2023-09-25 06:36:00,192179,11.2,-0.003,-2557,-2862,,
2023-09-25 06:37:00,192180,11.9,-0.003,-2558,-2862,,
2023-09-25 06:38:00,192181,11.9,-0.003,-2558,-2863,,
2023-09-25 06:39:00,192182,11.66,-0.002,-2558,-2863,,
2023-09-25 06:40:00,192183,11.65,-0.002,-2558,-2863,,
2023-09-25 06:41:00,192184,11.72,-0.002,-2558,-2863,,
2023-09-25 06:42:00,192185,11.79,-0.002,-2558,-2863,,
2023-09-25 06:43:00,192186,11.72,-0.002,-2557,-2862,,
2023-09-25 06:44:00,192187,11.74,-0.002,-2557,-2861,,
2023-09-25 06:45:00,192188,11.7,-0.002,-2557,-2861,,
2023-09-25 06:46:00,192189,11.73,-0.002,-2557,-2860,,
2023-09-25 06:47:00,192190,11.75,-0.001,-2556,-2860,,
2023-09-25 06:48:00,192191,11.72,0,-2557,-2860,,
2023-09-25 06:49:00,192192,11.87,0.002,-2558,-2861,,
2023-09-25 06:50:00,192193,11.9,0.003,-2557,-2861,,
2023-09-25 06:51:00,192194,11.89,0.004,-2557,-2861,,
2023-09-25 06:52:00,192195,11.67,0.005,-2557,-2861,,
2023-09-25 06:53:00,192196,11.9,0.005,-2557,-2860,,
2023-09-25 06:54:00,192197,11.9,0.007,-2557,-2861,,
2023-09-25 06:55:00,192198,11.83,0.008,-2556,-2860,,
2023-09-25 06:56:00,192199,11.64,0.008,-2555,-2859,,
2023-09-25 06:57:00,192200,11.75,0.009,-2555,-2859,,
2023-09-25 06:58:00,192201,11.89,0.01,-2556,-2859,,
2023-09-25 06:59:00,192202,11.9,0.011,-2556,-2860,,
2023-09-25 07:00:00,192203,11.87,0.011,-2557,-2860,,
2023-09-25 07:01:00,192204,11.24,0.012,-2557,-2861,,
2023-09-25 07:02:00,192205,11.68,0.013,-2557,-2862,,
2023-09-25 07:03:00,192206,11.9,0.014,-2557,-2862,,
2023-09-25 07:04:00,192207,11.88,0.016,-2557,-2861,,
2023-09-25 07:05:00,192208,11.68,0.018,-2555,-2861,,
2023-09-25 07:06:00,192209,11.8,0.02,-2555,-2859,,
2023-09-25 07:07:00,192210,11.87,0.023,-2555,-2860,,
2023-09-25 07:08:00,192211,11.9,0.025,-2556,-2860,,
2023-09-25 07:09:00,192212,11.89,0.027,-2556,-2860,,
2023-09-25 07:10:00,192213,11.66,0.028,-2556,-2861,,
2023-09-25 07:11:00,192214,11.9,0.029,-2557,-2862,,
2023-09-25 07:12:00,192215,11.89,0.03,-2557,-2863,,
2023-09-25 07:13:00,192216,11.67,0.032,-2556,-2862,,
2023-09-25 07:14:00,192217,11.9,0.033,-2555,-2861,,
2023-09-25 07:15:00,192218,11.9,0.037,-2555,-2861,,
2023-09-25 07:16:00,192219,11.9,0.041,-2556,-2862,,
2023-09-25 07:17:00,192220,11.49,0.045,-2556,-2862,,
2023-09-25 07:18:00,192221,11.89,0.053,-2555,-2862,,
2023-09-25 07:19:00,192222,11.9,0.061,-2555,-2862,,
2023-09-25 07:20:00,192223,11.66,0.065,-2554,-2862,,
2023-09-25 07:21:00,192224,11.88,0.068,-2554,-2862,,
2023-09-25 07:22:00,192225,11.92,0.072,-2555,-2862,,
2023-09-25 07:23:00,192226,11.91,0.079,-2555,-2861,,
2023-09-25 07:24:00,192227,11.51,0.089,-2554,-2862,,
2023-09-25 07:25:00,192228,11.89,0.099,-2554,-2862,,
2023-09-25 07:26:00,192229,11.9,0.103,-2554,-2862,,
2023-09-25 07:27:00,192230,11.75,0.106,-2553,-2861,,
2023-09-25 07:28:00,192231,11.76,0.111,-2553,-2861,,
2023-09-25 07:29:00,192232,11.91,0.115,-2552,-2860,,
2023-09-25 07:30:00,192233,11.91,0.119,-2552,-2860,,
2023-09-25 07:31:00,192234,11.19,0.128,-2552,-2860,,
2023-09-25 07:32:00,192235,11.89,0.133,-2553,-2861,,
2023-09-25 07:33:00,192236,11.9,0.132,-2553,-2861,,
2023-09-25 07:34:00,192237,11.82,0.143,-2553,-2862,,
2023-09-25 07:35:00,192238,11.4,0.15,-2552,-2862,,
2023-09-25 07:36:00,192239,11.91,0.159,-2552,-2862,,
2023-09-25 07:37:00,192240,11.91,0.173,-2551,-2862,,
2023-09-25 07:38:00,192241,11.62,0.19,-2551,-2862,,
2023-09-25 07:39:00,192242,11.91,0.209,-2549,-2861,,
2023-09-25 07:40:00,192243,11.9,0.227,-2548,-2861,,
2023-09-25 07:41:00,192244,11.91,0.234,-2549,-2861,,
2023-09-25 07:42:00,192245,11.4,0.237,-2547,-2859,,
2023-09-25 07:43:00,192246,11.89,0.232,-2546,-2858,,
2023-09-25 07:44:00,192247,11.9,0.23,-2547,-2857,,
2023-09-25 07:45:00,192248,11.68,0.223,-2547,-2858,,
2023-09-25 07:46:00,192249,11.67,0.221,-2547,-2858,,
2023-09-25 07:47:00,192250,11.9,0.218,-2546,-2856,,
2023-09-25 07:48:00,192251,11.89,0.219,-2547,-2857,,
2023-09-25 07:49:00,192252,11.18,0.219,-2549,-2859,,
2023-09-25 07:50:00,192253,11.89,0.217,-2548,-2859,,
2023-09-25 07:51:00,192254,11.9,0.218,-2548,-2860,,
2023-09-25 07:52:00,192255,11.82,0.221,-2549,-2860,,
2023-09-25 07:53:00,192256,11.61,0.234,-2549,-2860,,
2023-09-25 07:54:00,192257,11.9,0.257,-2547,-2859,,
2023-09-25 07:55:00,192258,11.89,0.279,-2547,-2859,,
2023-09-25 07:56:00,192259,11.52,0.297,-2545,-2859,,
2023-09-25 07:57:00,192260,11.87,0.312,-2544,-2859,,
2023-09-25 07:58:00,192261,11.9,0.348,-2543,-2859,,
2023-09-25 07:59:00,192262,11.88,0.355,-2543,-2859,,
2023-09-25 08:00:00,192263,11.64,0.351,-2543,-2859,,
2023-09-25 08:01:00,192264,11.91,0.368,-2544,-2860,,
2023-09-25 08:02:00,192265,11.9,0.375,-2543,-2860,,
2023-09-25 08:03:00,192266,11.5,0.37,-2543,-2860,,
2023-09-25 08:04:00,192267,10.83,0.348,-2544,-2860,,
2023-09-25 08:05:00,192268,11.85,0.35,-2543,-2860,,
2023-09-25 08:06:00,192269,11.89,0.362,-2542,-2858,,
2023-09-25 08:07:00,192270,11.9,0.38,-2542,-2858,,
2023-09-25 08:08:00,192271,11.88,0.411,-2542,-2859,,
2023-09-25 08:09:00,192272,11.19,0.441,-2540,-2859,,
2023-09-25 08:10:00,192273,11.9,0.468,-2538,-2859,,
2023-09-25 08:11:00,192274,11.89,0.479,-2538,-2857,,
2023-09-25 08:12:00,192275,11.65,0.472,-2537,-2856,,
2023-09-25 08:13:00,192276,11.91,0.477,-2539,-2857,,
2023-09-25 08:14:00,192277,11.9,0.495,-2539,-2858,,
2023-09-25 08:15:00,192278,11.91,0.516,-2538,-2859,,
2023-09-25 08:16:00,192279,11.4,0.54,-2537,-2859,,
2023-09-25 08:17:00,192280,11.91,0.559,-2536,-2859,,
2023-09-25 08:18:00,192281,11.9,0.569,-2535,-2859,,
2023-09-25 08:19:00,192282,11.66,0.591,-2535,-2859,,
2023-09-25 08:20:00,192283,11.79,0.625,-2532,-2858,,
2023-09-25 08:21:00,192284,11.9,0.645,-2532,-2857,,
2023-09-25 08:22:00,192285,11.91,0.642,-2532,-2857,,
2023-09-25 08:23:00,192286,11.68,0.635,-2532,-2857,,
2023-09-25 08:24:00,192287,11.9,0.636,-2530,-2855,,
2023-09-25 08:25:00,192288,11.9,0.645,-2530,-2855,,
2023-09-25 08:26:00,192289,11.77,0.649,-2531,-2856,,
2023-09-25 08:27:00,192290,11.65,0.644,-2532,-2856,,
2023-09-25 08:28:00,192291,11.9,0.638,-2532,-2857,,
2023-09-25 08:29:00,192292,11.89,0.631,-2531,-2856,,
2023-09-25 08:30:00,192293,10.87,0.62,-2533,-2857,,
2023-09-25 08:31:00,192294,11.89,0.609,-2533,-2856,,
2023-09-25 08:32:00,192295,11.9,0.602,-2532,-2855,,
2023-09-25 08:33:00,192296,11.84,0.603,-2532,-2855,,
2023-09-25 08:34:00,192297,11.86,0.62,-2532,-2855,,
2023-09-25 08:35:00,192298,11.88,0.647,-2532,-2855,,
2023-09-25 08:36:00,192299,11.89,0.663,-2532,-2856,,
2023-09-25 08:37:00,192300,11.68,0.664,-2532,-2857,,
2023-09-25 08:38:00,192301,11.9,0.644,-2532,-2858,,
2023-09-25 08:39:00,192302,11.9,0.608,-2533,-2858,,
2023-09-25 08:40:00,192303,11.9,0.576,-2534,-2858,,
2023-09-25 08:41:00,192304,11.18,0.546,-2534,-2857,,
2023-09-25 08:42:00,192305,11.9,0.528,-2536,-2858,,
2023-09-25 08:43:00,192306,11.89,0.527,-2536,-2858,,
2023-09-25 08:44:00,192307,11.59,0.528,-2535,-2857,,
2023-09-25 08:45:00,192308,11.76,0.515,-2535,-2856,,
2023-09-25 08:46:00,192309,11.9,0.506,-2536,-2856,,
2023-09-25 08:47:00,192310,11.89,0.51,-2537,-2857,,
2023-09-25 08:48:00,192311,11.66,0.51,-2535,-2857,,
2023-09-25 08:49:00,192312,11.89,0.521,-2535,-2856,,
2023-09-25 08:50:00,192313,11.9,0.534,-2536,-2857,,
2023-09-25 08:51:00,192314,11.44,0.536,-2536,-2857,,
2023-09-25 08:52:00,192315,11.33,0.547,-2535,-2857,,
2023-09-25 08:53:00,192316,11.9,0.566,-2534,-2857,,
2023-09-25 08:54:00,192317,11.89,0.59,-2534,-2857,,
2023-09-25 08:55:00,192318,11.38,0.616,-2532,-2857,,
2023-09-25 08:56:00,192319,11.52,0.648,-2530,-2856,,
2023-09-25 08:57:00,192320,11.9,0.689,-2531,-2856,,
2023-09-25 08:58:00,192321,11.9,0.726,-2530,-2857,,
2023-09-25 08:59:00,192322,11.35,0.755,-2528,-2856,,
2023-09-25 09:00:00,192323,11.74,0.778,-2526,-2855,,
2023-09-25 09:01:00,192324,11.89,0.804,-2525,-2854,,
2023-09-25 09:02:00,192325,11.9,0.855,-2523,-2854,,
2023-09-25 09:03:00,192326,11.62,0.937,-2520,-2853,,
2023-09-25 09:04:00,192327,11.3,1.007,-2518,-2853,,
2023-09-25 09:05:00,192328,11.91,1.04,-2517,-2853,,
2023-09-25 09:06:00,192329,11.9,1.053,-2516,-2853,,
2023-09-25 09:07:00,192330,11.69,1.073,-2515,-2853,,
2023-09-25 09:08:00,192331,11.77,1.089,-2513,-2852,,
2023-09-25 09:09:00,192332,11.9,1.087,-2515,-2853,,
2023-09-25 09:10:00,192333,11.91,1.087,-2516,-2854,,
2023-09-25 09:11:00,192334,11.68,1.104,-2515,-2854,,
2023-09-25 09:12:00,192335,11.91,1.123,-2514,-2854,,
2023-09-25 09:13:00,192336,11.9,1.15,-2513,-2854,,
2023-09-25 09:14:00,192337,11.73,1.193,-2513,-2855,,
2023-09-25 09:15:00,192338,10.7,1.275,-2510,-2855,,
2023-09-25 09:16:00,192339,11.72,1.366,-2505,-2854,,
2023-09-25 09:17:00,192340,11.89,1.416,-2502,-2852,,
2023-09-25 09:18:00,192341,11.9,1.435,-2501,-2851,,
2023-09-25 09:19:00,192342,11.33,1.439,-2502,-2851,,
2023-09-25 09:20:00,192343,11.43,1.448,-2503,-2852,,
2023-09-25 09:21:00,192344,11.89,1.482,-2500,-2851,,
2023-09-25 09:22:00,192345,11.9,1.517,-2497,-2850,,
2023-09-25 09:23:00,192346,11.68,1.57,-2498,-2851,,
2023-09-25 09:24:00,192347,11.68,1.609,-2496,-2851,,
2023-09-25 09:25:00,192348,11.9,1.656,-2498,-2851,,
2023-09-25 09:26:00,192349,11.89,1.691,-2506,-2851,,
2023-09-25 09:27:00,192350,11.65,1.726,-2513,-2852,,
2023-09-25 09:28:00,192351,11.91,1.748,-2515,-2852,,
2023-09-25 09:29:00,192352,11.9,1.746,-2515,-2852,,
2023-09-25 09:30:00,192353,11.8,1.747,-2517,-2854,,
2023-09-25 09:31:00,192354,11.74,1.752,-2516,-2854,,
2023-09-25 09:32:00,192355,11.92,1.763,-2516,-2854,,
2023-09-25 09:33:00,192356,11.91,1.763,-2517,-2854,,
2023-09-25 09:34:00,192357,11.67,1.745,-2517,-2854,,
2023-09-25 09:35:00,192358,11.91,1.685,-2513,-2854,,
2023-09-25 09:36:00,192359,11.9,1.594,-2497,-2851,,
2023-09-25 09:37:00,192360,11.67,1.481,-2498,-2850,,
2023-09-25 09:38:00,192361,11.75,1.38,-2504,-2851,,
2023-09-25 09:39:00,192362,11.91,1.304,-2506,-2851,,
2023-09-25 09:40:00,192363,11.9,1.252,-2508,-2851,,
2023-09-25 09:41:00,192364,11.55,1.234,-2509,-2852,,
2023-09-25 09:42:00,192365,11.61,1.241,-2508,-2851,,
2023-09-25 09:43:00,192366,11.92,1.254,-2509,-2851,,
2023-09-25 09:44:00,192367,11.91,1.264,-2507,-2850,,
2023-09-25 09:45:00,192368,10.92,1.282,-2508,-2851,,
2023-09-25 09:46:00,192369,11.74,1.301,-2508,-2852,,
2023-09-25 09:47:00,192370,11.9,1.324,-2508,-2853,,
2023-09-25 09:48:00,192371,11.68,1.357,-2505,-2852,,
2023-09-25 09:49:00,192372,11.41,1.395,-2502,-2850,,
2023-09-25 09:50:00,192373,11.9,1.423,-2502,-2850,,
2023-09-25 09:51:00,192374,11.89,1.446,-2500,-2849,,
2023-09-25 09:52:00,192375,11.68,1.487,-2501,-2850,,
2023-09-25 09:53:00,192376,11.91,1.531,-2500,-2851,,
2023-09-25 09:54:00,192377,11.9,1.563,-2498,-2852,,
2023-09-25 09:55:00,192378,11.68,1.568,-2496,-2851,,
2023-09-25 09:56:00,192379,11.83,1.547,-2496,-2850,,
2023-09-25 09:57:00,192380,11.91,1.524,-2497,-2850,,
2023-09-25 09:58:00,192381,11.9,1.527,-2500,-2851,,
2023-09-25 09:59:00,192382,11.67,1.549,-2501,-2853,,
2023-09-25 10:00:00,192383,11.73,1.569,-2499,-2853,,
2023-09-25 10:01:00,192384,11.9,1.591,-2498,-2852,,
2023-09-25 10:02:00,192385,11.89,1.623,-2496,-2852,,
2023-09-25 10:03:00,192386,11.47,1.671,-2498,-2851,,
2023-09-25 10:04:00,192387,11.89,1.738,-2512,-2852,,
2023-09-25 10:05:00,192388,11.9,1.823,-2514,-2853,,
2023-09-25 10:06:00,192389,11.8,1.909,-2514,-2853,,
2023-09-25 10:07:00,192390,11.77,1.972,-2512,-2851,,
2023-09-25 10:08:00,192391,11.92,2.016,-2511,-2851,,
2023-09-25 10:09:00,192392,11.91,2.049,-2513,-2852,,
2023-09-25 10:10:00,192393,11.19,2.076,-2513,-2853,,
2023-09-25 10:11:00,192394,11.89,2.09,-2513,-2853,,
2023-09-25 10:12:00,192395,11.9,2.077,-2515,-2854,,
2023-09-25 10:13:00,192396,11.82,2.039,-2514,-2854,,
2023-09-25 10:14:00,192397,11.73,1.993,-2513,-2853,,
2023-09-25 10:15:00,192398,11.91,1.955,-2514,-2853,,
2023-09-25 10:16:00,192399,11.89,1.924,-2516,-2855,,
2023-09-25 10:17:00,192400,11.37,1.894,-2516,-2855,,
2023-09-25 10:18:00,192401,11.89,1.864,-2514,-2854,,
2023-09-25 10:19:00,192402,11.9,1.853,-2514,-2852,,
2023-09-25 10:20:00,192403,11.77,1.874,-2514,-2852,,
2023-09-25 10:21:00,192404,11.79,1.92,-2512,-2851,,
2023-09-25 10:22:00,192405,11.89,1.963,-2512,-2852,,
2023-09-25 10:23:00,192406,11.9,1.977,-2516,-2854,,
2023-09-25 10:24:00,192407,11.69,1.961,-2516,-2855,,
2023-09-25 10:25:00,192408,11.74,1.937,-2515,-2855,,
2023-09-25 10:26:00,192409,11.9,1.922,-2516,-2855,,
2023-09-25 10:27:00,192410,11.91,1.92,-2515,-2854,,
2023-09-25 10:28:00,192411,11.48,1.923,-2513,-2852,,
2023-09-25 10:29:00,192412,11.89,1.925,-2514,-2852,,
2023-09-25 10:30:00,192413,11.9,1.932,-2514,-2853,,
2023-09-25 10:31:00,192414,11.82,1.941,-2514,-2853,,
2023-09-25 10:32:00,192415,11.7,1.955,-2514,-2853,,
2023-09-25 10:33:00,192416,11.91,1.972,-2513,-2852,,
2023-09-25 10:34:00,192417,11.89,2.009,-2511,-2850,,
2023-09-25 10:35:00,192418,11.28,2.081,-2512,-2851,,
2023-09-25 10:36:00,192419,11.57,2.158,-2512,-2852,,
2023-09-25 10:37:00,192420,11.9,2.209,-2514,-2853,,
2023-09-25 10:38:00,192421,11.9,2.213,-2514,-2855,,
2023-09-25 10:39:00,192422,11.61,2.183,-2513,-2854,,
2023-09-25 10:40:00,192423,11.91,2.165,-2513,-2854,,
2023-09-25 10:41:00,192424,11.9,2.185,-2512,-2854,,
2023-09-25 10:42:00,192425,11.73,2.268,-2513,-2854,,
2023-09-25 10:43:00,192426,11.66,2.396,-2513,-2856,,
2023-09-25 10:44:00,192427,11.9,2.505,-2513,-2856,,
2023-09-25 10:45:00,192428,11.89,2.559,-2510,-2855,,
2023-09-25 10:46:00,192429,11.5,2.561,-2508,-2853,,
2023-09-25 10:47:00,192430,11.89,2.542,-2509,-2853,,
2023-09-25 10:48:00,192431,11.9,2.509,-2509,-2853,,
2023-09-25 10:49:00,192432,11.83,2.46,-2510,-2853,,
2023-09-25 10:50:00,192433,11.49,2.403,-2510,-2852,,
2023-09-25 10:51:00,192434,11.92,2.376,-2509,-2851,,
2023-09-25 10:52:00,192435,11.91,2.372,-2509,-2851,,
2023-09-25 10:53:00,192436,11.57,2.342,-2507,-2849,,
2023-09-25 10:54:00,192437,11.35,2.291,-2509,-2850,,
2023-09-25 10:55:00,192438,11.9,2.24,-2511,-2852,,
2023-09-25 10:56:00,192439,11.89,2.189,-2513,-2854,,
2023-09-25 10:57:00,192440,11.9,2.152,-2515,-2856,,
2023-09-25 10:58:00,192441,11.78,2.134,-2516,-2857,,
2023-09-25 10:59:00,192442,11.62,2.131,-2514,-2856,,
2023-09-25 11:00:00,192443,11.9,2.138,-2512,-2854,,
2023-09-25 11:01:00,192444,11.89,2.144,-2510,-2851,,
2023-09-25 11:02:00,192445,11.18,2.146,-2511,-2852,,
2023-09-25 11:03:00,192446,11.89,2.135,-2514,-2854,,
2023-09-25 11:04:00,192447,11.9,2.1,-2515,-2856,,
2023-09-25 11:05:00,192448,11.89,2.064,-2515,-2856,,
2023-09-25 11:06:00,192449,11.38,2.042,-2513,-2855,,
2023-09-25 11:07:00,192450,11.92,2.074,-2514,-2855,,
2023-09-25 11:08:00,192451,11.89,2.137,-2514,-2855,,
2023-09-25 11:09:00,192452,11.65,2.18,-2513,-2854,,
2023-09-25 11:10:00,192453,11.89,2.177,-2514,-2855,,
2023-09-25 11:11:00,192454,11.9,2.149,-2514,-2855,,
2023-09-25 11:12:00,192455,11.79,2.13,-2512,-2854,,
2023-09-25 11:13:00,192456,11.9,2.13,-2512,-2853,,
2023-09-25 11:14:00,192457,11.9,2.146,-2513,-2853,,
2023-09-25 11:15:00,192458,11.53,2.168,-2513,-2854,,
2023-09-25 11:16:00,192459,11.66,2.185,-2512,-2853,,
2023-09-25 11:17:00,192460,11.89,2.205,-2511,-2852,,
2023-09-25 11:18:00,192461,11.9,2.215,-2510,-2851,,
2023-09-25 11:19:00,192462,11.68,2.223,-2510,-2851,,
2023-09-25 11:20:00,192463,11.9,2.235,-2510,-2851,,
2023-09-25 11:21:00,192464,11.89,2.256,-2512,-2852,,
2023-09-25 11:22:00,192465,11.9,2.281,-2512,-2854,,
2023-09-25 11:23:00,192466,11.76,2.322,-2510,-2853,,
2023-09-25 11:24:00,192467,11.79,2.389,-2509,-2851,,
2023-09-25 11:25:00,192468,11.9,2.474,-2509,-2852,,
2023-09-25 11:26:00,192469,11.89,2.555,-2510,-2853,,
2023-09-25 11:27:00,192470,11.66,2.615,-2508,-2853,,
2023-09-25 11:28:00,192471,11.91,2.656,-2507,-2852,,
2023-09-25 11:29:00,192472,11.9,2.69,-2507,-2852,,
2023-09-25 11:30:00,192473,11.67,2.727,-2507,-2851,,
2023-09-25 11:31:00,192474,11.78,2.788,-2506,-2851,,
2023-09-25 11:32:00,192475,11.8,2.871,-2506,-2851,,
2023-09-25 11:33:00,192476,11.73,2.957,-2508,-2853,,
2023-09-25 11:34:00,192477,11.82,3.044,-2512,-2858,,
2023-09-25 11:35:00,192478,11.89,3.14,-2510,-2859,,
2023-09-25 11:36:00,192479,11.9,3.246,-2506,-2856,,
2023-09-25 11:37:00,192480,11.67,3.341,-2504,-2855,,
2023-09-25 11:38:00,192481,11.26,3.374,-2503,-2854,,
2023-09-25 11:39:00,192482,11.26,3.348,-2502,-2853,,
2023-09-25 11:40:00,192483,11.61,3.316,-2502,-2852,,
2023-09-25 11:41:00,192484,11.92,3.305,-2503,-2853,,
2023-09-25 11:42:00,192485,11.91,3.292,-2507,-2856,,
2023-09-25 11:43:00,192486,11.67,3.262,-2505,-2856,,
2023-09-25 11:44:00,192487,11.89,3.256,-2503,-2853,,
2023-09-25 11:45:00,192488,11.9,3.272,-2501,-2851,,
2023-09-25 11:46:00,192489,11.79,3.316,-2502,-2851,,
2023-09-25 11:47:00,192490,11.9,3.367,-2500,-2850,,
2023-09-25 11:48:00,192491,11.89,3.413,-2499,-2848,,
2023-09-25 11:49:00,192492,11.68,3.456,-2499,-2848,,
2023-09-25 11:50:00,192493,11.61,3.532,-2499,-2849,,
2023-09-25 11:51:00,192494,11.89,3.66,-2502,-2852,,
2023-09-25 11:52:00,192495,11.9,3.788,-2501,-2852,,
2023-09-25 11:53:00,192496,11.91,3.86,-2497,-2849,,
2023-09-25 11:54:00,192497,11.65,3.824,-2496,-2848,,
2023-09-25 11:55:00,192498,11.91,3.765,-2498,-2850,,
2023-09-25 11:56:00,192499,11.9,3.773,-2499,-2851,,
